match_id,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,pass_success_ratio_home,pass_success_ratio_away,cross_success_ratio_home,cross_success_ratio_away,tackles_success_ratio_home,tackles_success_ratio_away,dribbles_success_ratio_home,dribbles_success_ratio_away,possession_percentage_home,possession_percentage_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winner_team,percentage_total_shots_home,percentage_shots_high_xG_home,percentage_shots_inside_area_home,percentage_shots_foot_home,percentage_shots_head_home,percentage_shots_other_home,percentage_total_passes_home,percentage_key_passes_home,difference_passes_needed_to_make_a_shot_home,percentage_crosses_home,percentage_corners_home,percentage_interceptions_won_home,percentage_recoveries_home,percentage_blocks_home,percentage_duels_won_home,percentage_tackles_home,percentage_fouls_committed_home,percentage_50_50_won_home,percentage_clearance_home,percentage_penaltys_committed_home,percentage_key_errors_home,percentage_miscontrols_home,percentage_yellow_cards_home,percentage_red_cards_home,percentage_pressures_home,percentage_counterpress_home,percentage_pressures_in_attacking_third_home,percentage_offsides_home,percentage_dribbles_home,percentage_injury_substitutions_home,percentage_players_off_home,percentage_dispossessed_home,percentage_counterattacks_home,percentage_recoveries_attacking_third_home,percentage_recoveries_middle_third_home,percentage_recoveries_defensive_third_home,percentage_shots_under_pressure_home,percentage_shots_inside_area_under_pressure_home,percentage_passes_under_pressure_home,percentage_passes_inside_area_under_pressure_home,percentage_set_piece_shots_home,percentage_set_piece_shots_inside_area_home,percentage_substitutions_home,percentage_tactical_substitutions_home,percentage_tactical_changes_home,percentage_formation_changes_home
3890324,0.42857142857142855,0.25,18.74524263939341,19.673755083753466,0.6428571428571429,0.25,0.7960954446854663,0.8141135972461274,0.5,0.21428571428571427,0.8571428571428571,0.5263157894736842,0.5263157894736842,0.5454545454545454,0.5034418980379399,0.49655810196206007,0.42857142857142855,0.3333333333333333,4,1,4,1,0.4,1,0.4,1,1,1,1,1,1,1,1,1,1,1,0,1,3.0912061651652345,1,2.0548046676563256,1,home_team,0.6363636363636364,0.8,0.8181818181818182,0.5789473684210527,1.0,0.5,0.44241842610364684,0.6666666666666666,-39.69642857142857,0.4166666666666667,0.4444444444444444,0.5714285714285714,0.5,0.46808510638297873,0.5454545454545454,0.42424242424242425,0.4482758620689655,0.5,0.675,0.5,0.5,0.6,0.5,0.5,0.5073529411764706,0.4594594594594595,0.40625,1.0,0.6333333333333333,1.0,0.5,0.5416666666666666,0.6,1.0,0.5,0.5,0.5,1.0,0.5317919075144508,0.3333333333333333,0.5384615384615384,0.8,0.5,0.4,0.0,0.5
3890323,0.3,0.3,22.81716914819398,23.311612567744863,0.5,0.4,0.8176229508196722,0.8568702290076335,0.1111111111111111,0.6,0.7777777777777778,0.6153846153846154,0.7272727272727273,0.7142857142857143,0.47180200077208717,0.5281979992279128,0.375,0.2,6,1,4,1,0.4,1,0.4,1,1,1,0,1,1,1,1,1,3,1,1,1,5.90668171555645,1,6.599663291074443,1,home_team,0.5,1.0,0.5555555555555556,0.5263157894736842,0.0,0.5,0.48221343873517786,0.47058823529411764,-3.6000000000000014,0.47368421052631576,0.75,0.5,0.5,0.5483870967741935,0.6190476190476191,0.5806451612903226,0.45454545454545453,0.5,0.3793103448275862,0.5,0.0,0.5625,0.4,0.5,0.45288753799392095,0.4166666666666667,0.4827586206896552,0.6,0.44,0.5,0.5,0.4074074074074074,0.5,0.5,0.4,0.5714285714285714,0.8571428571428571,0.8333333333333334,0.6121212121212121,0.4,0.6153846153846154,0.6,0.6,0.6,0.25,0.3333333333333333
3890330,0.3181818181818182,0.0,17.110022610311265,120.0,0.5,0.5,0.7864077669902912,0.5914285714285714,0.4117647058823529,0.0,0.875,0.9444444444444444,0.4444444444444444,0.6153846153846154,0.7101286232869382,0.28987137671306185,0.4666666666666667,0.0,6,1,3,1,0.4,1,0.2,1,1,1,0,1,0,1,3,1,3,1,1,1,4.988876515698588,1,6.164414002968976,1,draw,0.9166666666666666,1.0,0.9166666666666666,0.9,1.0,0.5,0.6384297520661157,0.9285714285714286,-146.9090909090909,0.8095238095238095,0.9,0.4375,0.5,0.5641025641025641,0.2916666666666667,0.3076923076923077,0.3783783783783784,1.0,0.15625,0.0,0.5,0.6111111111111112,0.4,0.5,0.3643410852713178,0.5185185185185185,0.5340909090909091,0.6666666666666666,0.5806451612903226,0.5,0.5,0.6428571428571429,0.5,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6119402985074627,1.0,0.9375,0.875,0.5,0.5,0.0,0.5
3890329,0.6,0.4,15.432836849691183,16.526202065931592,0.8,0.4,0.8343653250773994,0.796875,0.25,0.2857142857142857,0.8421052631578947,0.625,0.6666666666666666,0.6666666666666666,0.6020975039691797,0.3979024960308203,0.5555555555555556,0.4,9,1,5,1,1.0,1,0.6,1,1,1,0,1,0,1,2,1,3,1,2,1,0.4714045207910317,1,3.559026084010437,1,home_team,0.6,0.8333333333333334,0.75,0.5833333333333334,1.0,0.5,0.5904936014625228,0.5882352941176471,-1.7333333333333272,0.7407407407407407,0.5555555555555556,0.375,0.5,0.3076923076923077,0.6153846153846154,0.5428571428571428,0.6,0.0,0.29545454545454547,0.0,0.5,0.6538461538461539,0.75,0.5,0.4,0.42857142857142855,0.589041095890411,0.3333333333333333,0.4,0.5,0.5,0.5,0.5,1.0,0.2857142857142857,0.375,0.8571428571428571,0.8333333333333334,0.544973544973545,1.0,0.6428571428571429,1.0,0.6,0.6,0.5,0.6666666666666666
3890322,0.3076923076923077,0.5,11.53170156884785,17.037457670435703,0.5384615384615384,0.7142857142857143,0.5471698113207547,0.73558648111332,0.2,0.4444444444444444,0.65,0.7272727272727273,0.16666666666666666,0.6521739130434783,0.4004726283079028,0.5995273716920971,0.2222222222222222,0.625,4,1,3,1,0.4,1,0.4,1,1,1,0,1,2,1,3,1,2,1,0,1,2.6246692913372702,1,3.7416573867739413,1,away_team,0.48148148148148145,0.5,0.4117647058823529,0.47619047619047616,0.5,0.5,0.3873325213154689,0.3684210526315789,-11.46703296703297,0.625,0.25,0.5,0.5,0.5348837209302325,0.6190476190476191,0.6451612903225806,0.38235294117647056,0.3333333333333333,0.49019607843137253,0.0,0.5,0.3783783783783784,0.3333333333333333,0.5,0.6086956521739131,0.5131578947368421,0.6,0.0,0.20689655172413793,0.5,0.5,0.4,0.5,0.5,0.42857142857142855,0.6666666666666666,0.6363636363636364,0.5,0.4473684210526316,0.4,0.5294117647058824,0.36363636363636365,0.5,0.5,0.3333333333333333,0.5
3890339,0.3333333333333333,0.375,17.491304176554543,14.987936233070036,0.6,0.625,0.7860615883306321,0.6871657754010695,0.35294117647058826,0.25,0.42857142857142855,0.5833333333333334,0.4166666666666667,0.5555555555555556,0.6373204706278627,0.36267952937213727,0.25,0.25,4,1,4,1,0.4,1,0.2,1,0,1,0,1,0,1,0,1,3,1,1,1,0.816496580927726,1,1.699673171197595,1,away_team,0.6521739130434783,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.75,0.0,0.6226034308779012,0.8,-5.616666666666667,0.8095238095238095,0.8,0.5,0.5,0.42857142857142855,0.46153846153846156,0.5384615384615384,0.48484848484848486,0.5,0.2765957446808511,0.5,0.5,0.3548387096774194,0.6,0.5,0.5,0.7096774193548387,0.7083333333333334,0.75,0.5714285714285714,0.0,0.5,0.35294117647058826,0.5,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.43243243243243246,0.6666666666666666,0.6666666666666666,0.625,0.5,0.6,0.8,1.0
3890337,0.375,0.3,15.670925449575714,15.727616060722829,0.75,0.7,0.6463700234192038,0.6882845188284519,0.2857142857142857,0.3,0.7037037037037037,0.55,0.3888888888888889,0.4117647058823529,0.4001710644698775,0.5998289355301224,0.375,0.3,3,1,7,1,0.4,1,0.4,1,0,1,1,1,3,1,1,1,0,1,1,1,2.357022603955158,1,2.494438257849294,1,draw,0.4444444444444444,0.0,0.46153846153846156,0.46153846153846156,0.4,0.5,0.4718232044198895,0.4166666666666667,5.575000000000003,0.4117647058823529,0.375,0.6923076923076923,0.0,0.5510204081632653,0.6333333333333333,0.574468085106383,0.5111111111111111,0.6666666666666666,0.6744186046511628,0.5,0.5,0.3448275862068966,0.75,0.5,0.5528846153846154,0.5327102803738317,0.5294117647058824,0.75,0.5142857142857142,1.0,0.5,0.35714285714285715,0.5,1.0,0.6666666666666666,0.5,0.4,0.25,0.5897435897435898,1.0,0.4444444444444444,0.46153846153846156,0.5,0.4,0.3333333333333333,0.5
3890336,0.47368421052631576,0.4444444444444444,16.029054828945263,14.0182618852877,0.7368421052631579,0.7777777777777778,0.8284600389863548,0.7602040816326531,0.35,0.18181818181818182,0.6470588235294118,0.5333333333333333,0.5,0.7142857142857143,0.6065413433772225,0.3934586566227775,0.5384615384615384,0.5714285714285714,6,1,7,1,0.8,1,0.6,1,0,1,0,1,3,1,0,1,0,1,3,1,2.0548046676563256,1,0.816496580927726,1,home_team,0.6785714285714286,1.0,0.6666666666666666,0.6111111111111112,0.8,0.5,0.5668508287292817,0.6521739130434783,-16.555555555555557,0.6451612903225806,0.5384615384615384,0.4,0.5,0.5555555555555556,0.5789473684210527,0.53125,0.5428571428571428,0.5,0.45714285714285713,0.5,0.0,0.45454545454545453,0.42857142857142855,0.0,0.5197132616487455,0.46153846153846156,0.4423076923076923,0.5,0.6956521739130435,0.5,0.5,0.30434782608695654,0.5,0.5,0.5,0.3333333333333333,0.75,0.75,0.4642857142857143,0.8,0.65,0.6,0.25,0.25,0.4,0.5
3890335,0.5882352941176471,0.375,17.621580261776813,12.228453489710764,0.7058823529411765,0.625,0.8,0.7766599597585513,0.6,0.4444444444444444,0.5238095238095238,0.5,0.5714285714285714,0.38461538461538464,0.5116761281991654,0.4883238718008344,0.5454545454545454,0.5,1,1,5,1,0.2,1,0.2,1,0,1,1,1,2,1,2,1,0,1,2,1,6.944222218666553,1,0.4714045207910317,1,home_team,0.68,0.8333333333333334,0.7058823529411765,0.6190476190476191,1.0,0.5,0.511307767944936,0.6956521739130435,-31.53676470588235,0.625,0.5555555555555556,0.36363636363636365,0.5,0.4230769230769231,0.6111111111111112,0.6,0.5357142857142857,0.125,0.4666666666666667,0.5,0.5,0.45161290322580644,1.0,0.5,0.4470899470899471,0.45714285714285713,0.2857142857142857,0.6,0.6829268292682927,0.5,0.5,0.23529411764705882,0.5,0.5,0.42857142857142855,0.25,0.375,0.4,0.453416149068323,1.0,0.7333333333333333,0.7272727272727273,0.5,0.5,0.3333333333333333,0.5
3890333,0.15,0.4166666666666667,22.417947851246907,7.629392378433954,0.5,0.6666666666666666,0.8158730158730159,0.5218978102189781,0.2222222222222222,0.42857142857142855,0.0,0.6111111111111112,0.5,0.6,0.664343283371109,0.33565671662889096,0.13333333333333333,0.4,1,1,4,1,0.2,1,0.4,1,0,1,0,1,1,1,3,1,1,1,2,1,9.899494936611665,1,3.7416573867739413,1,away_team,0.625,0.25,0.5555555555555556,0.68,0.3333333333333333,1.0,0.6969026548672567,0.7222222222222222,8.666666666666668,0.5625,0.3333333333333333,0.6,0.5,0.45,0.0,0.14285714285714285,0.43333333333333335,0.5,0.46153846153846156,0.5,0.5,0.5806451612903226,0.4,0.5,0.24573378839590443,0.375,0.46153846153846156,0.6666666666666666,0.7368421052631579,0.5,0.5,0.9230769230769231,0.5,1.0,0.5,0.5,0.5555555555555556,0.5714285714285714,0.7048192771084337,0.6666666666666666,0.6,0.46153846153846156,0.5,0.5,1.0,1.0
